city,date,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,wind_max_kmh,humidity_pct,weather_code
Faisalabad,2025-04-22,39.7,22.9,32.2,0.0,12.8,11,0
Faisalabad,2025-04-23,40.5,24.4,32.9,0.0,11.3,10,2
Faisalabad,2025-04-24,40.3,24.8,32.8,0.0,9.3,11,3
Faisalabad,2025-04-25,41.9,25.0,33.7,0.0,12.5,11,3
Faisalabad,2025-04-26,40.5,25.6,33.5,0.0,14.2,12,2
Faisalabad,2025-04-27,40.7,24.8,33.5,0.0,9.5,15,0
Faisalabad,2025-04-28,42.8,26.5,35.3,0.0,8.1,12,0
Faisalabad,2025-04-29,43.3,27.6,35.6,0.0,10.9,11,0
Faisalabad,2025-04-30,43.2,26.6,35.2,0.0,13.6,17,3
Faisalabad,2025-05-01,40.7,28.2,33.5,0.0,15.0,26,3
Faisalabad,2025-05-02,35.9,24.6,29.1,0.8,19.9,48,53
Faisalabad,2025-05-03,33.4,23.5,28.7,0.0,9.3,54,3
Faisalabad,2025-05-04,31.8,24.2,27.2,6.0,13.5,58,63
Faisalabad,2025-05-05,32.7,21.2,26.9,0.3,9.7,61,51
Faisalabad,2025-05-06,35.0,22.5,28.9,0.0,9.0,50,3
Faisalabad,2025-05-07,37.7,24.8,31.4,0.0,14.7,40,1
Faisalabad,2025-05-08,36.1,26.1,30.0,0.3,20.5,48,51
Faisalabad,2025-05-09,33.2,22.7,28.4,0.2,9.5,61,51
Faisalabad,2025-05-10,37.0,24.5,31.3,0.0,10.7,46,3
Faisalabad,2025-05-11,39.5,26.8,32.6,0.4,17.3,33,51
Faisalabad,2025-05-12,39.9,25.2,32.7,0.0,19.6,32,2
Faisalabad,2025-05-13,39.5,26.0,33.7,0.0,11.1,28,1
Faisalabad,2025-05-14,42.9,26.7,35.2,0.0,11.3,22,2
Faisalabad,2025-05-15,44.2,29.0,37.1,0.0,12.0,20,1
Faisalabad,2025-05-16,43.1,30.1,37.0,0.0,14.2,23,2
Faisalabad,2025-05-17,45.2,29.1,37.7,0.0,9.9,21,0
Faisalabad,2025-05-18,45.3,31.0,38.4,0.0,14.5,20,1
Faisalabad,2025-05-19,41.2,31.7,35.5,0.4,20.2,31,51
Faisalabad,2025-05-20,44.3,28.4,37.3,0.0,10.2,26,3
Faisalabad,2025-05-21,45.9,31.7,38.5,0.0,20.4,22,3
Faisalabad,2025-05-22,43.3,30.1,36.7,0.0,12.2,30,1
Faisalabad,2025-05-23,42.1,29.6,35.7,0.0,18.8,37,3
Faisalabad,2025-05-24,36.0,24.9,31.3,8.4,31.2,53,63
Faisalabad,2025-05-25,37.3,24.2,30.9,0.0,11.2,53,1
Faisalabad,2025-05-26,39.8,27.1,34.0,0.0,9.7,37,0
Faisalabad,2025-05-27,41.2,29.9,35.9,0.0,14.0,33,3
Faisalabad,2025-05-28,42.2,28.8,36.1,0.0,15.3,29,3
Faisalabad,2025-05-29,42.7,30.4,37.1,0.1,15.0,23,51
Faisalabad,2025-05-30,40.8,28.5,35.5,0.0,17.0,24,1
Faisalabad,2025-05-31,40.5,28.2,33.2,0.0,25.6,33,2
Faisalabad,2025-06-01,38.1,26.5,32.7,0.0,14.4,27,1
Faisalabad,2025-06-02,38.8,27.1,33.3,0.0,14.3,23,3
Faisalabad,2025-06-03,37.5,25.9,31.1,0.0,16.1,37,2
Faisalabad,2025-06-04,36.2,24.2,30.4,0.0,12.9,44,2
Faisalabad,2025-06-05,38.9,25.6,32.4,0.0,11.3,35,1
Faisalabad,2025-06-06,41.8,28.8,35.3,0.0,13.1,31,0
Faisalabad,2025-06-07,44.3,30.8,37.8,0.0,13.1,27,1
Faisalabad,2025-06-08,46.0,32.8,39.5,0.0,12.4,22,1
Faisalabad,2025-06-09,46.8,32.6,40.1,0.0,12.8,18,1
Faisalabad,2025-06-10,46.5,33.5,40.0,0.0,14.7,16,0
Faisalabad,2025-06-11,46.6,33.7,40.1,0.0,13.2,17,1
Faisalabad,2025-06-12,46.3,33.3,40.1,0.0,16.2,18,3
Faisalabad,2025-06-13,46.6,34.0,40.2,0.0,17.0,20,3
Faisalabad,2025-06-14,43.3,31.4,37.4,0.0,13.7,33,3
Faisalabad,2025-06-15,42.7,32.0,36.9,0.0,17.9,33,3
Faisalabad,2025-06-16,35.6,30.5,32.4,0.0,11.9,48,3
Faisalabad,2025-06-17,38.4,29.6,33.3,0.5,14.4,52,53
Faisalabad,2025-06-18,41.0,28.1,34.7,0.0,10.7,46,1
Faisalabad,2025-06-19,42.2,30.5,36.4,0.0,14.2,43,0
Faisalabad,2025-06-20,41.8,31.8,36.8,0.0,15.1,43,3
Faisalabad,2025-06-21,41.8,31.5,36.6,0.0,13.4,48,3
Faisalabad,2025-06-22,37.0,27.6,32.3,9.6,21.2,70,63
Faisalabad,2025-06-23,38.2,28.7,33.2,0.0,9.8,70,3
Faisalabad,2025-06-24,39.3,28.6,34.2,0.0,11.8,65,2
Faisalabad,2025-06-25,38.3,30.6,33.9,1.6,17.3,70,61
Faisalabad,2025-06-26,32.8,26.7,29.3,8.0,12.4,83,63
Faisalabad,2025-06-27,34.8,25.8,30.4,2.5,10.6,80,61
Faisalabad,2025-06-28,37.1,27.8,32.8,0.4,10.6,71,51
Faisalabad,2025-06-29,38.4,28.5,33.1,0.1,12.9,66,51
Faisalabad,2025-06-30,37.7,27.6,32.1,6.6,22.4,70,63
Faisalabad,2025-07-01,35.3,29.0,32.3,0.0,14.8,71,3
Faisalabad,2025-07-02,36.5,26.7,31.8,6.5,13.9,72,63
Faisalabad,2025-07-03,36.2,28.8,32.0,0.3,12.3,72,51
Faisalabad,2025-07-04,37.2,29.0,32.8,0.5,11.1,70,51
Faisalabad,2025-07-05,40.2,29.6,34.9,0.0,11.3,61,3
Faisalabad,2025-07-06,37.8,30.0,33.1,0.0,13.5,67,3
Faisalabad,2025-07-07,36.7,28.0,32.3,0.7,13.0,70,51
Faisalabad,2025-07-08,33.0,26.4,29.7,18.0,10.1,82,65
Faisalabad,2025-07-09,34.2,26.1,29.7,8.0,13.5,81,63
Faisalabad,2025-07-10,32.8,25.4,28.8,8.8,19.2,79,63
Faisalabad,2025-07-11,34.5,25.5,30.2,0.7,8.8,75,51
Faisalabad,2025-07-12,34.8,25.4,30.9,3.3,9.4,72,63
Faisalabad,2025-07-13,35.0,27.4,31.0,0.4,12.4,73,51
Faisalabad,2025-07-14,32.0,26.4,28.5,8.4,10.1,81,63
Faisalabad,2025-07-15,31.1,24.6,27.2,7.2,14.1,86,63
Faisalabad,2025-07-16,29.7,24.7,27.1,39.8,16.6,90,63
Faisalabad,2025-07-17,32.5,26.1,29.0,5.7,14.7,83,61
Faisalabad,2025-07-18,33.5,26.6,29.6,3.4,10.8,83,61
Faisalabad,2025-07-19,35.6,27.5,31.3,0.0,7.6,76,3
Faisalabad,2025-07-20,34.9,27.5,31.0,0.0,11.0,73,3
Faisalabad,2025-07-21,34.8,27.6,31.1,0.2,11.6,74,51
Faisalabad,2025-07-22,35.0,27.2,30.7,0.7,14.1,78,51
Faisalabad,2025-07-23,33.5,25.5,28.9,18.2,11.9,87,63
Faisalabad,2025-07-24,32.8,24.4,28.2,28.7,12.9,85,65
Faisalabad,2025-07-25,33.7,25.6,29.7,0.7,7.6,82,51
Faisalabad,2025-07-26,35.4,27.6,31.3,0.0,7.5,77,3
Faisalabad,2025-07-27,36.2,28.5,32.3,0.0,6.8,74,3
Faisalabad,2025-07-28,37.0,29.0,32.9,0.0,7.8,73,3
Faisalabad,2025-07-29,36.8,27.0,32.7,0.0,15.1,73,3
Faisalabad,2025-07-30,36.2,27.4,30.4,14.2,18.3,78,65
Faisalabad,2025-07-31,35.0,26.4,30.4,1.2,10.2,77,53
Faisalabad,2025-08-01,31.6,26.9,29.1,0.4,11.6,83,51
Faisalabad,2025-08-02,36.3,26.9,31.5,0.0,7.4,72,3
Faisalabad,2025-08-03,38.4,28.1,33.4,0.0,11.3,62,1
Faisalabad,2025-08-04,38.2,29.1,33.9,0.0,13.5,56,3
Faisalabad,2025-08-05,38.5,30.1,34.2,0.1,13.5,52,51
Faisalabad,2025-08-06,38.5,28.8,34.0,0.0,12.9,49,3
Faisalabad,2025-08-07,39.2,29.5,34.6,0.0,13.2,49,1
Faisalabad,2025-08-08,39.5,30.0,34.8,0.0,12.6,49,1
Faisalabad,2025-08-09,39.2,29.2,33.3,0.2,12.3,58,51
Faisalabad,2025-08-10,38.8,27.8,33.4,2.9,12.5,61,53
Faisalabad,2025-08-11,40.0,29.9,34.8,0.0,13.7,50,3
Faisalabad,2025-08-12,33.7,28.6,31.4,0.0,12.9,66,3
Faisalabad,2025-08-13,38.7,27.3,32.9,0.0,10.9,62,3
Faisalabad,2025-08-14,35.4,27.9,30.6,1.6,17.4,71,55
Faisalabad,2025-08-15,35.5,27.2,30.7,0.0,8.3,72,3
Faisalabad,2025-08-16,37.3,27.5,32.6,0.1,10.3,64,51
Faisalabad,2025-08-17,36.5,29.2,32.8,0.8,15.4,66,53
Faisalabad,2025-08-18,33.8,26.4,29.8,5.2,10.4,79,61
Faisalabad,2025-08-19,34.2,25.5,29.6,3.0,8.6,80,61
Faisalabad,2025-08-20,33.8,24.9,29.6,3.4,12.8,77,61
Faisalabad,2025-08-21,35.2,25.6,30.6,0.0,7.7,71,1
Faisalabad,2025-08-22,37.2,28.2,32.9,0.7,8.0,62,51
Faisalabad,2025-08-23,38.2,28.3,32.3,10.9,13.7,65,63
Faisalabad,2025-08-24,30.4,25.8,27.8,5.7,10.5,82,63
Faisalabad,2025-08-25,32.6,24.5,27.5,0.0,16.1,80,3
Faisalabad,2025-08-26,32.0,24.1,27.6,0.7,11.2,76,51
Faisalabad,2025-08-27,32.1,25.0,28.3,5.2,10.6,81,61
Faisalabad,2025-08-28,34.8,25.6,30.1,0.8,8.0,73,51
Faisalabad,2025-08-29,35.0,27.3,30.7,1.7,13.2,74,61
Faisalabad,2025-08-30,30.0,24.0,27.0,30.1,13.1,88,65
Faisalabad,2025-08-31,29.2,24.4,26.2,31.0,10.4,90,65
Faisalabad,2025-09-01,31.5,24.1,27.2,1.5,11.9,82,55
Faisalabad,2025-09-02,30.2,23.9,26.4,0.5,15.3,80,51
Faisalabad,2025-09-03,29.5,23.4,26.2,0.4,11.1,83,51
Faisalabad,2025-09-04,31.0,23.4,27.0,0.6,10.4,83,53
Faisalabad,2025-09-05,33.2,23.9,28.6,0.0,5.3,81,3
Faisalabad,2025-09-06,32.2,26.4,29.3,0.4,8.7,77,51
Faisalabad,2025-09-07,30.5,26.4,28.0,1.9,14.2,84,53
Faisalabad,2025-09-08,29.9,24.4,26.6,7.8,12.1,89,61
Faisalabad,2025-09-09,32.0,24.2,28.1,0.5,8.6,85,51
Faisalabad,2025-09-10,32.8,26.0,29.2,0.0,9.5,77,0
Faisalabad,2025-09-11,32.6,24.7,28.6,0.0,9.9,79,0
Faisalabad,2025-09-12,32.8,25.3,28.9,0.0,9.3,78,1
Faisalabad,2025-09-13,33.9,26.0,29.8,0.0,8.4,75,1
Faisalabad,2025-09-14,35.0,26.2,30.5,0.0,8.3,70,0
Faisalabad,2025-09-15,36.2,26.8,31.5,0.0,10.1,64,1
Faisalabad,2025-09-16,36.8,27.0,32.1,0.0,11.0,56,0
Faisalabad,2025-09-17,38.2,28.1,33.1,0.0,8.8,50,1
Faisalabad,2025-09-18,37.2,28.5,32.9,0.0,13.4,53,1
Faisalabad,2025-09-19,36.2,24.1,31.2,0.4,14.4,58,51
Faisalabad,2025-09-20,37.3,27.0,31.8,0.0,8.8,58,1
Faisalabad,2025-09-21,37.6,27.3,32.1,0.0,10.8,55,0
Faisalabad,2025-09-22,37.2,26.1,31.9,0.0,11.3,51,0
Faisalabad,2025-09-23,37.0,26.1,31.4,0.0,9.4,52,0
Faisalabad,2025-09-24,36.8,26.0,31.3,0.0,10.3,55,0
Faisalabad,2025-09-25,36.5,26.6,31.3,0.0,10.2,55,1
Faisalabad,2025-09-26,37.0,26.6,31.6,0.0,5.9,54,0
Faisalabad,2025-09-27,37.7,26.9,31.9,0.0,7.7,52,0
Faisalabad,2025-09-28,36.5,26.5,31.5,0.0,8.5,52,0
Faisalabad,2025-09-29,36.8,26.0,31.4,0.0,9.0,57,1
Faisalabad,2025-09-30,36.8,27.1,31.6,0.2,12.9,61,51
Faisalabad,2025-10-01,35.4,27.2,31.3,0.0,10.9,56,1
Faisalabad,2025-10-02,36.5,27.3,31.8,0.0,11.5,52,1
Faisalabad,2025-10-03,33.1,25.4,29.7,1.1,14.9,62,53
Faisalabad,2025-10-04,35.2,25.6,29.5,0.0,15.1,57,2
Faisalabad,2025-10-05,29.3,20.4,25.4,4.0,14.9,66,63
Faisalabad,2025-10-06,25.1,18.5,21.6,17.9,13.8,83,65
Faisalabad,2025-10-07,25.7,18.4,21.5,0.0,8.3,77,3
Faisalabad,2025-10-08,27.3,18.2,22.5,0.0,8.2,71,0
Faisalabad,2025-10-09,28.9,19.3,23.6,0.0,8.9,63,0
Faisalabad,2025-10-10,30.2,19.8,24.7,0.0,6.8,61,0
Faisalabad,2025-10-11,31.5,20.3,26.0,0.0,9.4,54,0
Faisalabad,2025-10-12,32.3,21.5,26.6,0.0,8.9,50,0
Faisalabad,2025-10-13,32.7,20.6,26.7,0.0,10.0,45,0
Faisalabad,2025-10-14,32.8,21.4,26.7,0.0,10.8,48,0
Faisalabad,2025-10-15,32.2,21.8,26.6,0.0,8.8,49,0
Faisalabad,2025-10-16,32.3,21.8,26.8,0.0,4.9,55,0
Faisalabad,2025-10-17,32.4,22.1,27.1,0.0,7.7,56,0
Faisalabad,2025-10-18,32.5,21.5,26.8,0.0,6.9,56,0
Faisalabad,2025-10-19,33.0,20.7,26.5,0.0,8.5,52,0
Faisalabad,2025-10-20,33.3,20.2,26.6,0.0,8.3,48,1
Faisalabad,2025-10-21,31.8,21.4,26.2,0.0,7.2,45,1
Faisalabad,2025-10-22,32.2,20.6,26.3,0.0,9.3,44,0
Faisalabad,2025-10-23,32.3,20.8,26.2,0.0,6.8,45,0
Faisalabad,2025-10-24,31.7,20.1,25.6,0.0,7.0,54,0
Faisalabad,2025-10-25,32.2,20.2,25.8,0.0,7.0,52,0
Faisalabad,2025-10-26,32.0,20.4,25.7,0.0,8.0,53,0
Faisalabad,2025-10-27,31.2,20.3,25.5,0.0,7.9,54,0
Faisalabad,2025-10-28,30.3,20.6,25.2,0.0,7.2,60,0
Faisalabad,2025-10-29,30.2,21.1,25.3,0.0,6.0,60,0
Faisalabad,2025-10-30,30.2,20.6,25.0,0.0,7.2,61,0
Faisalabad,2025-10-31,30.9,20.0,25.2,0.0,7.2,54,0
Faisalabad,2025-11-01,31.5,19.2,25.0,0.0,6.6,55,0
Faisalabad,2025-11-02,31.1,19.1,24.5,0.0,9.2,53,0
Faisalabad,2025-11-03,31.0,18.5,24.1,0.0,8.0,57,0
Faisalabad,2025-11-04,30.0,17.5,22.9,0.0,17.6,51,3
Faisalabad,2025-11-05,26.5,16.3,20.9,0.0,12.9,49,0
Faisalabad,2025-11-06,27.9,15.3,20.9,0.0,13.5,36,0
Faisalabad,2025-11-07,27.9,15.6,20.9,0.0,9.3,40,0
Faisalabad,2025-11-08,27.5,13.1,20.2,0.0,5.7,45,0
Faisalabad,2025-11-09,27.2,13.2,19.9,0.0,6.2,49,0
Faisalabad,2025-11-10,27.4,13.1,19.8,0.0,7.4,50,0
Faisalabad,2025-11-11,27.1,13.6,20.1,0.0,8.1,50,0
Faisalabad,2025-11-12,26.9,13.3,19.8,0.0,6.0,50,0
Faisalabad,2025-11-13,27.0,13.1,19.5,0.0,7.2,47,0
Faisalabad,2025-11-14,27.3,12.4,19.5,0.0,6.4,51,0
Faisalabad,2025-11-15,27.5,12.9,19.4,0.0,8.3,50,0
Faisalabad,2025-11-16,26.0,11.8,18.8,0.0,5.8,56,1
Faisalabad,2025-11-17,26.5,11.7,18.8,0.0,9.5,56,3
Faisalabad,2025-11-18,26.4,12.8,18.9,0.0,9.2,54,3
Faisalabad,2025-11-19,25.6,13.7,19.0,0.0,8.3,54,3
Faisalabad,2025-11-20,25.4,13.4,18.9,0.0,7.2,57,0
Faisalabad,2025-11-21,25.0,13.1,18.7,0.0,6.1,57,0
Faisalabad,2025-11-22,25.4,12.1,18.5,0.0,7.0,55,0
Faisalabad,2025-11-23,24.8,11.6,17.9,0.0,6.3,57,0
Faisalabad,2025-11-24,24.9,11.4,17.8,0.0,7.0,57,0
Faisalabad,2025-11-25,24.0,11.1,17.2,0.0,8.0,58,0
Faisalabad,2025-11-26,23.0,10.1,16.3,0.0,6.3,63,0
Faisalabad,2025-11-27,22.6,9.6,16.0,0.0,6.7,61,0
Faisalabad,2025-11-28,22.8,9.0,15.6,0.0,6.3,56,0
Faisalabad,2025-11-29,22.7,8.6,15.4,0.0,5.8,51,0
Faisalabad,2025-11-30,22.5,8.9,15.4,0.0,5.3,47,3
Faisalabad,2025-12-01,23.0,8.6,15.7,0.0,6.5,52,3
Faisalabad,2025-12-02,22.4,8.7,15.1,0.0,6.0,56,0
Faisalabad,2025-12-03,21.8,8.1,15.0,0.0,5.4,55,3
Faisalabad,2025-12-04,22.6,9.2,15.6,0.0,7.9,46,3
Faisalabad,2025-12-05,22.8,8.6,15.5,0.0,7.2,51,3
Faisalabad,2025-12-06,23.5,10.3,16.5,0.0,9.7,49,3
Faisalabad,2025-12-07,23.7,9.6,16.3,0.0,8.6,53,1
Faisalabad,2025-12-08,24.8,9.4,17.0,0.0,8.6,52,0
Faisalabad,2025-12-09,25.2,11.9,17.9,0.0,9.9,46,3
Faisalabad,2025-12-10,24.5,10.2,17.2,0.0,5.4,55,3
Faisalabad,2025-12-11,24.1,9.9,16.8,0.0,5.8,59,0
Faisalabad,2025-12-12,23.2,9.6,16.4,0.0,7.7,63,3
Faisalabad,2025-12-13,20.6,11.4,15.7,0.0,9.3,79,3
Faisalabad,2025-12-14,22.0,11.9,16.5,0.0,8.6,78,3
Faisalabad,2025-12-15,22.8,10.5,16.6,0.0,6.6,73,3
Faisalabad,2025-12-16,24.0,12.1,17.6,0.0,10.3,58,3
Faisalabad,2025-12-17,25.1,12.1,18.3,0.0,9.7,57,3
Faisalabad,2025-12-18,23.2,12.1,17.6,0.0,7.3,64,3
Faisalabad,2025-12-19,22.4,11.4,17.0,0.0,6.8,70,3
Faisalabad,2025-12-20,22.2,11.6,16.5,0.0,8.3,72,3
Faisalabad,2025-12-21,20.8,13.0,15.9,0.0,12.0,84,3
Faisalabad,2025-12-22,20.9,10.6,15.2,0.0,7.9,85,3
Faisalabad,2025-12-23,21.0,12.1,15.7,0.0,11.9,73,0
Faisalabad,2025-12-24,22.2,9.9,15.4,0.0,11.2,53,2
Faisalabad,2025-12-25,22.6,8.9,15.7,0.0,9.0,59,3
Faisalabad,2025-12-26,21.9,11.0,16.1,0.0,5.9,61,3
Faisalabad,2025-12-27,20.5,9.8,14.9,0.0,7.8,66,3
Faisalabad,2025-12-28,19.9,7.6,13.6,0.0,6.3,78,3
Faisalabad,2025-12-29,19.9,6.3,13.4,0.0,5.4,79,3
Faisalabad,2025-12-30,20.1,10.4,14.4,0.0,8.2,77,3
Faisalabad,2025-12-31,16.2,10.6,13.0,1.9,11.1,85,53
Faisalabad,2026-01-01,15.8,10.4,12.8,0.1,11.4,86,51
Faisalabad,2026-01-02,17.1,9.4,12.4,0.0,7.9,88,3
Faisalabad,2026-01-03,17.8,9.0,12.9,0.0,8.3,81,3
Faisalabad,2026-01-04,17.6,8.3,12.3,0.0,7.8,87,3
Faisalabad,2026-01-05,17.0,7.8,12.2,0.4,6.5,86,51
Faisalabad,2026-01-06,17.2,8.6,12.0,0.0,7.4,81,0
Faisalabad,2026-01-07,17.4,7.2,11.3,0.0,7.1,82,3
Faisalabad,2026-01-08,15.3,5.8,9.6,0.0,6.9,87,3
Faisalabad,2026-01-09,12.3,6.2,8.3,0.0,5.4,91,3
Faisalabad,2026-01-10,13.1,3.5,7.4,0.0,6.9,90,3
Faisalabad,2026-01-11,13.8,2.4,7.8,0.0,8.8,87,3
Faisalabad,2026-01-12,14.9,4.1,9.0,0.0,7.6,79,3
Faisalabad,2026-01-13,15.3,4.6,9.3,0.0,5.4,82,3
Faisalabad,2026-01-14,16.4,4.4,10.2,0.0,8.6,79,0
Faisalabad,2026-01-15,17.3,4.9,10.8,0.0,6.7,84,3
Faisalabad,2026-01-16,16.4,6.8,10.9,0.0,9.6,88,3
Faisalabad,2026-01-17,17.0,6.2,10.8,0.0,8.0,89,3
Faisalabad,2026-01-18,18.6,6.1,11.4,0.0,5.0,87,3
Faisalabad,2026-01-19,19.1,7.1,12.5,0.0,5.4,86,3
Faisalabad,2026-01-20,20.1,6.9,13.4,0.0,3.9,79,3
Faisalabad,2026-01-21,20.1,8.6,14.2,0.0,8.1,72,0
Faisalabad,2026-01-22,20.2,8.9,14.0,4.2,16.3,75,63
Faisalabad,2026-01-23,13.6,6.3,10.7,3.7,22.4,65,55
Faisalabad,2026-01-24,13.8,3.5,8.5,0.0,10.0,74,3
Faisalabad,2026-01-25,17.5,5.7,11.3,0.0,8.9,68,3
Faisalabad,2026-01-26,17.0,8.4,12.0,0.5,8.0,71,51
Faisalabad,2026-01-27,17.0,10.1,12.6,1.0,10.2,83,53
Faisalabad,2026-01-28,18.5,7.1,12.4,0.0,6.3,79,3
Faisalabad,2026-01-29,19.4,8.1,13.2,0.0,7.5,67,3
Faisalabad,2026-01-30,20.8,9.1,14.6,0.0,4.9,61,3
Faisalabad,2026-01-31,19.9,9.6,14.5,0.0,5.4,59,3
Faisalabad,2026-02-01,19.6,8.9,14.0,0.3,7.7,67,51
Faisalabad,2026-02-02,20.6,8.6,14.5,0.0,6.7,66,3
Faisalabad,2026-02-03,21.6,9.8,15.6,0.0,8.1,58,3
Faisalabad,2026-02-04,22.8,8.9,15.6,0.0,8.6,59,3
Faisalabad,2026-02-05,23.6,10.1,16.5,0.0,9.1,52,1
Faisalabad,2026-02-06,24.8,12.2,17.9,0.0,8.1,58,3
Faisalabad,2026-02-07,23.8,12.9,17.9,0.0,12.4,48,3
Faisalabad,2026-02-08,25.0,10.9,17.7,0.0,8.5,49,3
Faisalabad,2026-02-09,24.5,13.4,18.5,0.0,11.6,56,3
Faisalabad,2026-02-10,22.1,13.1,17.2,0.0,15.3,62,3
Faisalabad,2026-02-11,24.0,12.3,17.6,0.0,10.6,60,3
Faisalabad,2026-02-12,26.1,11.9,18.5,0.0,9.4,50,3
Faisalabad,2026-02-13,26.1,12.4,19.1,0.0,6.9,57,3
Faisalabad,2026-02-14,27.3,13.3,20.3,0.0,7.2,53,3
Faisalabad,2026-02-15,28.0,14.0,20.7,0.0,8.7,54,3
Faisalabad,2026-02-16,28.0,14.6,21.3,0.0,9.4,49,2
Faisalabad,2026-02-17,25.8,15.9,19.7,0.0,13.0,62,3
Faisalabad,2026-02-18,25.7,15.6,19.5,0.5,13.4,62,51
Faisalabad,2026-02-19,26.6,13.5,20.3,0.0,5.6,60,0
Faisalabad,2026-02-20,27.8,14.6,21.2,0.0,7.8,52,0
Faisalabad,2026-02-21,27.2,14.9,21.2,0.0,9.9,54,0
Faisalabad,2026-02-22,28.5,15.1,21.7,0.0,9.2,53,0
Faisalabad,2026-02-23,28.9,14.9,21.9,0.0,7.7,53,1
Faisalabad,2026-02-24,28.9,15.3,22.0,0.0,8.3,52,1
Faisalabad,2026-02-25,29.3,15.9,22.5,0.0,10.0,47,0
Faisalabad,2026-02-26,29.4,16.0,22.5,0.0,7.8,47,0
Faisalabad,2026-02-27,28.8,15.9,21.8,0.0,11.3,52,3
Faisalabad,2026-02-28,29.5,16.9,23.0,0.0,8.5,51,0
Faisalabad,2026-03-01,30.1,16.4,23.4,0.0,8.9,48,2
Faisalabad,2026-03-02,31.4,16.6,24.1,0.0,8.6,43,3
Faisalabad,2026-03-03,32.5,19.1,25.3,0.0,9.7,43,3
Faisalabad,2026-03-04,33.2,18.9,25.8,0.0,8.9,49,0
Faisalabad,2026-03-05,34.5,20.4,27.2,0.0,9.3,53,3
Faisalabad,2026-03-06,34.4,20.0,26.9,0.0,11.7,46,3
Faisalabad,2026-03-07,33.7,19.8,26.2,0.0,10.7,44,3
Faisalabad,2026-03-08,33.8,20.9,27.1,0.0,7.4,59,3
Faisalabad,2026-03-09,34.2,21.9,27.9,0.0,14.8,51,3
Faisalabad,2026-03-10,33.0,22.0,26.8,0.0,12.3,55,3
Faisalabad,2026-03-11,31.6,21.8,25.8,0.2,17.5,61,51
Faisalabad,2026-03-12,27.2,19.4,22.9,5.3,14.4,74,63
Faisalabad,2026-03-13,28.6,18.4,23.1,0.0,10.9,66,3
Faisalabad,2026-03-14,29.3,17.4,23.3,0.0,8.1,60,3
Faisalabad,2026-03-15,24.8,15.8,19.8,7.8,16.6,72,63
Faisalabad,2026-03-16,22.6,14.4,18.0,3.2,16.8,67,63
Faisalabad,2026-03-17,26.0,14.1,20.0,0.0,8.8,59,3
Faisalabad,2026-03-18,20.4,16.3,17.8,4.0,13.2,79,61
Faisalabad,2026-03-19,20.5,14.8,17.6,1.3,12.1,82,53
Faisalabad,2026-03-20,23.0,14.1,18.4,0.2,15.4,80,51
Faisalabad,2026-03-21,23.5,13.9,18.7,1.0,11.2,79,51
Faisalabad,2026-03-22,27.6,16.5,22.2,0.2,10.0,60,51
Faisalabad,2026-03-23,30.0,18.4,24.2,0.0,9.1,49,2
Faisalabad,2026-03-24,32.0,19.0,25.3,0.0,10.3,45,3
Faisalabad,2026-03-25,31.9,20.1,24.5,0.3,20.2,52,51
Faisalabad,2026-03-26,27.8,18.9,22.8,0.4,13.4,66,51
Faisalabad,2026-03-27,29.9,18.0,24.1,0.0,9.3,57,3
Faisalabad,2026-03-28,30.8,19.5,25.5,3.9,14.4,49,63
Faisalabad,2026-03-29,27.7,19.6,23.3,13.9,14.9,74,63
Faisalabad,2026-03-30,27.2,17.8,21.6,7.6,19.5,80,63
Faisalabad,2026-03-31,27.5,17.0,22.1,1.4,13.4,72,61
Faisalabad,2026-04-01,28.4,17.6,23.0,0.0,12.1,66,3
Faisalabad,2026-04-02,30.0,19.5,24.7,0.3,11.2,61,51
Faisalabad,2026-04-03,24.6,17.2,19.8,13.9,12.2,84,63
Faisalabad,2026-04-04,24.9,15.6,18.8,11.6,19.4,82,65
Faisalabad,2026-04-05,25.3,15.2,20.5,0.1,7.6,69,51
Faisalabad,2026-04-06,28.0,16.5,22.5,0.0,10.3,60,3
Faisalabad,2026-04-07,19.9,14.8,18.0,9.3,11.7,84,63
Faisalabad,2026-04-08,22.8,13.6,17.7,0.3,10.0,79,51
Faisalabad,2026-04-09,24.5,14.1,19.1,7.1,9.6,72,63
Faisalabad,2026-04-10,27.3,15.6,21.8,0.0,16.3,64,3
Faisalabad,2026-04-11,27.4,16.8,22.0,6.0,15.9,70,63
Faisalabad,2026-04-12,29.5,17.1,23.4,0.0,7.4,62,2
Faisalabad,2026-04-13,31.4,18.6,25.3,0.0,7.3,53,3
Faisalabad,2026-04-14,33.5,19.6,26.9,0.0,6.2,51,0
Faisalabad,2026-04-15,35.8,21.2,28.8,0.0,12.4,46,3
Faisalabad,2026-04-16,38.2,23.2,30.8,0.0,16.8,37,3
Faisalabad,2026-04-17,34.7,24.8,28.8,0.0,20.0,37,3
Faisalabad,2026-04-18,34.7,22.4,28.6,0.0,16.0,41,3
Faisalabad,2026-04-19,33.7,22.0,28.1,0.0,14.6,45,3
Faisalabad,2026-04-20,36.7,23.1,30.2,0.0,10.2,36,3
Faisalabad,2026-04-21,38.1,24.2,31.6,0.0,12.3,32,3
Faisalabad,2026-04-22,40.2,24.4,32.8,0.0,10.2,29,3
